Date_YMD,Status,Total,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujrat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerela,Ladakh,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
12-04-2021,Confirmed,160838,3263,6,583,2999,13576,11491,476,6021,3818,1089,991,2366,9579,5692,125,6489,51751,18,26,7,11,1741,3451,5771,5,6711,2251,10,13604,1334,4511
12-04-2021,Recovered,96746,1091,1,98,636,4865,7665,231,2854,2298,381,418,937,2767,2474,16,3117,52312,22,23,10,0,538,3407,1291,2,2339,565,2,3197,605,1947
12-04-2021,Deceased,880,11,0,0,6,132,72,2,55,14,9,0,19,52,11,0,37,258,0,0,1,0,2,52,25,0,19,6,1,72,7,14
13-04-2021,Confirmed,185297,4228,14,590,4157,15121,13468,562,6690,3845,619,1269,2844,8778,7515,165,8998,60212,26,87,36,11,1784,2980,5528,25,6984,3052,62,17963,1925,4817
13-04-2021,Recovered,82271,1483,0,52,1047,4682,7972,236,2748,2109,408,493,1003,6079,2959,35,4070,31624,11,10,1,3,523,2612,1251,5,3289,778,7,3474,405,2278
13-04-2021,Deceased,1026,10,0,1,14,156,81,3,67,16,11,3,29,67,20,0,40,281,0,0,0,0,2,50,28,0,18,7,0,85,13,20
14-04-2021,Confirmed,199584,4157,10,385,4786,14250,17282,473,7410,5398,925,1086,3198,11265,8778,208,9720,58952,21,98,30,13,2267,3302,6200,21,7819,2157,39,20439,1953,5892
14-04-2021,Recovered,93425,1606,1,106,1189,4633,9952,245,2642,2166,252,372,1798,4364,2642,7,3657,39624,6,5,1,102,610,3173,1956,0,3464,821,22,4517,483,2297
14-04-2021,Deceased,1038,18,0,3,21,120,104,4,73,18,13,5,31,38,22,1,51,278,0,0,0,0,3,63,29,0,25,8,0,67,13,24
15-04-2021,Confirmed,216828,5086,8,499,6133,15256,16699,757,8152,5858,1034,1141,3480,14738,8126,186,10166,61695,18,97,37,42,2989,4311,6658,41,7987,3307,0,22339,2220,6769
15-04-2021,Recovered,117897,1745,6,85,755,11988,13014,182,3023,2743,589,487,1325,3591,2700,72,3970,53335,10,3,7,3,837,2478,2254,5,4176,897,0,4222,397,2387
15-04-2021,Deceased,1184,14,0,1,24,135,112,5,81,18,11,4,28,66,20,0,53,349,0,0,0,0,2,50,33,0,29,8,0,104,9,22
16-04-2021,Confirmed,234002,6096,28,573,6253,14912,19486,927,8920,6277,842,1144,3843,14859,10031,245,11045,63729,31,121,25,22,3108,3891,7359,22,8449,3840,31,27360,2402,6910
16-04-2021,Recovered,122886,2194,2,113,1853,12240,12649,282,3387,2958,484,562,1393,4027,3792,47,7496,45335,7,12,5,2,952,3129,2791,10,4920,1198,7,6429,1080,2818
16-04-2021,Deceased,1338,20,0,4,13,138,141,6,94,20,9,2,56,78,21,0,60,398,0,1,0,1,3,50,31,0,33,9,0,103,17,26
17-04-2021,Confirmed,260895,7224,19,876,7870,16083,24375,762,9541,7717,1392,1145,3838,17489,13835,362,11269,67123,39,95,62,32,3144,4431,9046,72,9344,4446,58,27334,2757,7713
17-04-2021,Recovered,138209,2332,6,149,1804,9828,15414,436,3783,2944,656,852,1234,5564,3654,53,6497,56783,14,11,1,0,1303,2615,2823,4,5263,1414,11,7831,802,3426
17-04-2021,Deceased,1498,15,0,2,34,158,167,4,97,32,12,3,30,80,27,1,66,419,0,0,0,0,4,62,37,0,39,12,0,120,37,34
18-04-2021,Confirmed,275063,6582,20,639,8690,12345,25462,951,10340,7177,788,1526,3992,19067,18257,60,12248,68631,72,71,50,19,3664,4900,10262,105,10723,5093,69,30566,2630,8419
18-04-2021,Recovered,143839,2343,3,159,3460,14556,20159,531,3981,3489,532,963,1551,4603,4565,84,7495,45654,7,41,26,8,1309,3141,3084,5,5925,1555,7,9041,708,4053
18-04-2021,Deceased,1620,22,0,6,27,170,161,11,110,29,10,6,50,81,25,0,66,503,0,1,0,0,2,68,42,0,42,15,0,127,12,28
19-04-2021,Confirmed,257003,5963,65,1367,7487,13834,23686,940,11403,6842,1695,1516,4290,15785,13644,175,12897,58924,54,110,45,13,4445,4622,11967,9,10941,4009,32,28211,2160,8426
19-04-2021,Recovered,154357,2569,11,312,2619,12678,21500,428,4179,3663,593,813,1777,7098,4305,123,6836,52412,12,33,9,0,1503,3418,2408,3,6172,1878,15,10978,532,4608
19-04-2021,Deceased,1757,27,0,7,41,175,240,17,117,33,13,6,46,146,21,0,79,351,1,1,0,0,4,83,53,0,44,14,0,167,24,38
20-04-2021,Confirmed,294365,8987,61,1651,10455,15625,28395,1160,12206,7811,1340,2030,5080,21794,19577,250,12727,62097,94,137,91,82,4761,4656,12201,91,10986,5926,60,29574,3012,9819
20-04-2021,Recovered,166656,3116,15,279,3577,18746,19430,440,4339,3367,1078,716,2334,4571,3880,136,8937,54224,4,34,51,0,1740,3198,3207,4,6250,2209,16,14391,734,4805
20-04-2021,Deceased,2021,35,0,3,51,191,277,26,121,35,16,8,45,149,28,1,77,519,1,0,0,0,5,60,64,0,48,18,0,162,27,46
21-04-2021,Confirmed,315752,9716,73,1665,12222,14519,24638,1502,12553,9623,1692,2204,5041,23558,22414,183,13107,67468,92,192,90,97,4851,4953,14622,50,11681,6542,0,33106,4807,10784
21-04-2021,Recovered,179434,3359,16,297,4774,17263,24600,426,4802,3928,908,733,2331,6412,5431,20,9035,54985,22,25,7,4,2009,2727,3765,2,7071,2887,0,14198,894,5616
21-04-2021,Deceased,2101,38,0,5,56,193,249,17,125,45,17,13,62,116,22,0,75,568,2,3,0,0,5,69,62,0,53,20,0,187,34,58
22-04-2021,Confirmed,332531,10759,110,1931,11489,16750,26169,1410,13105,9742,1774,1965,7595,25795,26995,198,12384,67013,86,180,73,53,6164,5450,14468,124,12652,5567,168,34254,3998,11948
22-04-2021,Recovered,192317,3992,9,398,5308,17739,19609,461,5010,6512,689,791,2373,5624,6370,131,9620,62298,25,68,24,2,2165,3657,3618,18,7526,2251,74,16514,1744,6590
22-04-2021,Deceased,2257,31,0,10,59,207,306,21,137,55,18,8,106,123,28,1,75,568,1,0,0,0,7,75,59,1,59,23,0,195,19,56
23-04-2021,Confirmed,345296,11766,134,2384,12672,17397,24331,1420,13804,11854,1189,1937,5741,26962,28447,152,13590,66836,104,143,62,89,6215,6728,15398,67,13776,6206,40,36605,4339,12876
23-04-2021,Recovered,220545,4441,61,348,6067,15254,23572,596,5618,6334,772,1019,3205,8697,5663,159,10833,74045,27,38,5,1,2452,3294,5197,14,8078,3052,46,22566,1179,6878
23-04-2021,Deceased,2620,38,0,12,54,219,348,12,142,60,26,19,63,190,27,0,74,773,0,0,0,0,8,75,64,0,78,29,0,196,49,59
24-04-2021,Confirmed,348996,11698,116,2236,12359,16731,24103,1540,14097,10491,2073,2030,5152,29438,26685,148,12918,67160,130,155,63,114,6647,5663,15355,121,14842,7432,127,37944,5084,14281
24-04-2021,Recovered,215809,4421,19,619,6741,17029,22695,485,6479,5104,877,944,2865,9058,7067,209,11091,63818,13,148,32,0,3464,2949,4959,14,9142,2157,45,23231,1466,7584
24-04-2021,Deceased,2761,37,0,14,77,218,357,17,152,60,24,15,110,208,25,1,104,676,2,1,0,1,8,92,74,0,80,33,0,222,81,59
25-04-2021,Confirmed,354658,12634,61,1844,12795,12666,22933,2293,14296,10985,1363,2381,5903,34804,28469,120,13601,66191,140,208,105,180,6116,6980,15809,148,15659,8126,100,35311,4368,15889
25-04-2021,Recovered,218626,4304,28,558,7533,11595,21071,658,6727,6057,1161,866,3287,6982,8122,63,11324,61450,38,62,34,15,3464,5315,6649,4,11065,3307,18,25633,1748,8407
25-04-2021,Deceased,2808,69,2,14,68,199,350,24,157,64,32,21,103,143,30,2,92,832,2,2,1,3,7,76,74,1,82,38,0,206,44,57
26-04-2021,Confirmed,319471,9881,168,3137,11801,15084,20201,2321,14340,11504,1692,2135,5541,29744,21890,145,12686,48700,146,130,22,55,6599,6276,16438,23,15684,6551,98,33551,5058,15992
26-04-2021,Recovered,249009,4431,25,828,9228,17341,22055,712,7727,6211,921,1067,4018,10663,7943,315,11612,71736,36,114,60,3,4180,4438,6416,20,13625,3840,62,26719,1601,9775
26-04-2021,Deceased,2762,51,0,15,67,226,380,38,158,75,27,25,124,201,28,0,88,524,5,1,0,0,9,98,84,2,94,43,0,249,67,68
27-04-2021,Confirmed,362913,11434,123,3132,12604,14893,24149,2110,14352,11931,2157,3164,6126,31830,32819,140,13417,66358,175,147,103,207,6073,5916,16089,97,15830,10122,111,32921,5703,16403
27-04-2021,Recovered,262349,7055,28,955,7904,16931,17862,748,7803,7184,1305,1457,4247,10793,18413,293,11577,67752,50,90,12,16,4089,3774,7426,40,14043,6446,44,30398,1471,10664
27-04-2021,Deceased,3286,64,0,18,85,246,381,31,170,84,24,25,131,180,32,1,98,895,3,4,0,0,10,100,121,2,77,52,0,264,96,73
28-04-2021,Confirmed,379404,14669,165,3045,13374,15563,25986,3101,14120,12444,2539,3023,8075,39047,35013,116,12758,63309,259,159,228,124,8386,6904,16613,151,16665,8061,124,29751,6054,17207
28-04-2021,Recovered,274171,6433,17,1098,8818,15506,24130,839,8595,7618,1552,963,4362,11833,15505,137,14156,61181,59,138,49,32,4521,5272,8303,21,15114,5093,35,35903,3485,11933
28-04-2021,Deceased,3646,71,0,22,84,279,368,24,174,95,33,30,149,229,41,0,105,1035,2,2,0,2,10,142,120,1,98,56,2,265,108,77
29-04-2021,Confirmed,386773,14792,194,3079,13089,15804,24235,3019,14327,13947,3040,3474,5961,35024,38607,108,12762,66159,314,187,138,181,6998,6724,17269,170,17897,7994,166,35104,6251,17403
29-04-2021,Recovered,291727,8188,47,1797,10926,16489,25615,914,9544,9535,1241,1617,4755,14142,21116,192,13363,68537,314,129,90,29,4679,5059,10964,22,15542,4009,13,25613,3129,12885
29-04-2021,Deceased,3502,57,1,26,89,251,395,36,180,97,40,26,145,270,48,1,95,771,5,2,0,0,12,137,158,3,107,58,0,295,85,89
30-04-2021,Confirmed,402014,17354,163,3197,15853,14994,27047,3024,14605,13833,2358,3532,5961,48296,37199,103,12400,62919,271,229,140,226,8681,6063,17155,205,18692,7646,141,34372,5654,17411
30-04-2021,Recovered,299198,8468,49,2449,11194,13677,25288,955,10180,9348,1734,1287,4002,14884,17500,247,13584,69710,74,166,44,12,5014,5106,10034,19,16007,5926,50,32494,4215,13932
30-04-2021,Deceased,3525,64,0,26,80,269,375,22,173,98,37,30,120,217,49,3,97,828,5,2,2,4,14,113,155,1,113,53,0,332,122,96
01-05-2021,Confirmed,392576,19412,217,3453,13789,15902,25219,2303,13847,13588,2751,3832,6323,40990,35636,117,12379,63282,319,262,113,158,10413,7017,17652,259,19588,7754,173,30180,5493,17512
01-05-2021,Recovered,308688,11579,56,2229,10905,13532,27421,1310,10582,8509,1224,1801,5433,18341,15493,166,14562,61326,79,192,0,44,5634,4448,11676,41,17164,6542,67,38826,3644,14374
01-05-2021,Deceased,3685,61,0,23,82,229,412,54,172,125,28,47,169,271,48,1,102,802,5,3,0,3,11,138,160,1,147,51,2,304,107,103
02-05-2021,Confirmed,370090,23920,102,2385,13534,11825,20394,2030,12978,13322,2453,3571,4738,37733,31959,140,12662,56647,256,321,152,216,8015,7280,18298,230,20768,7430,247,30857,5606,17515
02-05-2021,Recovered,300004,11411,83,2831,11694,12358,24444,1255,11146,10423,1614,1453,4541,21148,16296,193,13890,51356,80,154,120,27,6527,5244,11262,68,17576,5567,41,36650,2935,15587
02-05-2021,Deceased,3423,83,0,30,97,199,407,52,153,145,44,40,115,217,49,1,94,669,5,5,1,2,14,157,159,1,153,56,0,288,71,92
03-05-2021,Confirmed,355769,18972,220,4489,11407,15274,18043,2703,12820,12885,2630,3733,6899,44438,26011,89,12062,48621,362,246,74,101,8914,6772,17296,27,20952,5695,134,29052,5403,17501
03-05-2021,Recovered,318910,10227,90,2534,13603,14398,20293,1425,11999,13293,1531,1536,5614,20901,19519,149,13408,59500,107,177,66,30,6488,6016,11949,100,18016,6206,62,38687,3344,15937
03-05-2021,Deceased,3439,71,0,29,82,266,448,46,140,140,43,51,129,239,45,3,93,567,7,6,1,6,5,155,154,1,122,49,1,285,128,98
04-05-2021,Confirmed,382847,20034,234,4475,14794,15785,19953,2814,13050,15786,3824,4650,5974,44631,37190,245,12236,51880,433,339,198,266,8216,7514,16974,230,21228,6876,271,25770,7028,17639
04-05-2021,Recovered,337699,12207,138,2851,11926,12093,18788,1870,12121,11525,1992,1878,5811,24714,26148,151,11249,65934,111,204,56,32,6164,6115,14146,22,19112,7432,87,38683,5696,16547
04-05-2021,Deceased,3786,82,0,41,105,210,338,52,131,153,48,37,132,288,57,3,98,891,2,0,0,0,15,173,154,1,144,59,1,351,85,107
05-05-2021,Confirmed,412624,22204,220,4826,14836,15157,20960,3496,12955,15416,3842,4716,5770,50112,41953,251,12319,57640,397,269,238,287,9889,7953,16815,221,23310,6361,240,31111,7783,18102
05-05-2021,Recovered,330718,11128,76,2916,11726,10152,19209,2192,12995,10640,1480,2338,5804,26841,23106,131,9643,57006,121,147,137,33,6176,6701,17022,89,20062,8126,59,40852,4757,17073
05-05-2021,Deceased,3979,85,0,55,61,253,311,71,133,181,32,52,141,346,58,0,71,920,10,6,0,3,16,180,155,4,167,51,0,353,127,103
06-05-2021,Confirmed,414280,21954,222,4936,15126,13846,19133,3869,12545,14840,3942,4926,6974,49058,42464,98,12421,62194,380,347,170,267,10521,8841,17532,264,24898,6026,300,26622,8517,18431
06-05-2021,Recovered,328349,10141,140,2976,13364,11600,20028,2023,13021,12246,2046,2836,5740,18943,27152,160,12965,63842,33,129,46,38,6854,5126,16044,50,21546,6551,75,28902,4548,17412
06-05-2021,Deceased,3923,72,0,46,90,212,335,58,123,177,45,52,133,328,63,0,86,853,13,2,0,3,17,154,161,3,195,52,3,350,151,117
07-05-2021,Confirmed,406901,17188,168,5626,13466,13628,19832,4195,12064,13867,4177,5443,5973,48781,38460,114,11708,54022,600,297,183,309,12238,8297,18231,268,26465,11451,315,27763,9642,19216
07-05-2021,Recovered,327675,12749,132,3262,13489,13624,19085,2175,13085,13584,2376,2752,5293,28623,26662,145,4815,37386,83,176,108,112,8401,4976,16930,123,22381,17183,149,33117,4643,17780
07-05-2021,Deceased,4233,73,1,47,62,208,341,56,119,162,56,50,136,592,54,1,84,898,2,6,0,1,19,165,164,2,197,87,1,372,137,112
08-05-2021,Confirmed,403808,20065,244,5756,12948,12239,17364,3751,11892,14667,5424,4788,6112,47563,41971,156,11598,56578,442,375,235,333,11807,9042,17987,200,27397,5186,359,26636,8390,19436
08-05-2021,Recovered,386395,19272,135,3053,14962,12198,20160,3025,14737,14366,3013,2500,5953,34881,27456,143,4445,82266,85,152,124,19,7664,6647,17667,65,23110,7994,117,34721,4771,18243
08-05-2021,Deceased,4092,96,0,50,76,223,332,55,119,155,37,60,141,482,64,1,90,864,12,11,0,15,21,171,160,5,241,38,1,297,118,127
09-05-2021,Confirmed,366455,22164,119,3299,11259,9120,13336,2633,11084,13548,3093,5190,4169,47930,35801,138,11051,48401,579,418,168,237,10635,8436,17921,227,28897,4976,351,23175,5890,19441
09-05-2021,Recovered,353777,18832,188,4045,13364,13243,14738,3078,14770,12639,2459,2423,6461,31796,29318,105,4538,60226,135,179,172,128,8541,5850,16880,116,23515,7646,132,34636,2731,18454
09-05-2021,Deceased,3749,92,0,48,67,189,273,67,121,151,55,54,97,490,68,2,86,572,15,18,2,3,19,191,159,2,236,35,1,294,180,124
10-05-2021,Confirmed,329491,14986,205,5803,10174,11867,12651,2804,11592,12718,4359,3614,6187,39305,27487,112,9715,37236,424,409,73,133,10031,8549,16487,46,28978,4826,133,21277,5541,19445
10-05-2021,Recovered,355930,16167,179,4231,15800,13138,13306,2367,14931,16192,2355,2855,6962,32188,31209,106,7324,61607,87,241,165,47,9706,6894,13499,139,20904,7754,130,29709,4887,18675
10-05-2021,Deceased,3879,84,4,77,75,172,319,50,117,161,53,56,129,596,65,2,81,549,13,5,3,10,17,198,160,2,232,32,4,278,168,134
11-05-2021,Confirmed,348555,20345,205,6258,10920,9717,12481,3124,10990,11637,4977,4352,4365,39510,37290,135,9754,40956,592,450,172,269,9793,8594,16080,241,29272,4801,466,20445,7120,20136
11-05-2021,Recovered,355398,14502,232,4409,13852,12786,13583,2475,15198,15728,3099,3537,7631,22584,32978,130,9517,71966,195,206,82,45,7564,7324,13198,34,19182,7430,150,29358,4933,18994
11-05-2021,Deceased,4198,108,4,85,72,199,347,75,118,144,64,65,103,480,79,0,94,793,20,9,0,6,18,214,169,8,298,32,3,301,118,132
12-05-2021,Confirmed,362632,21452,279,5657,9863,10150,13287,2865,11017,12490,4977,4509,4362,39998,43529,243,8970,46781,666,406,240,338,10982,8271,16384,227,30355,4723,416,18023,7749,20377
12-05-2021,Recovered,352005,19095,108,3880,12265,9035,14071,2840,15264,14264,2187,3603,8331,34752,34600,147,10324,58805,358,314,118,98,8547,4971,12840,93,19508,5695,137,27139,7005,19231
12-05-2021,Deceased,4128,89,1,71,74,153,300,70,102,165,66,65,97,516,95,1,84,816,17,8,1,9,17,193,164,6,293,31,9,326,109,135
13-05-2021,Confirmed,343005,22399,256,5468,7752,9121,10489,2491,10742,12286,4937,4356,4991,35297,39955,109,8419,42582,560,591,141,366,10649,8410,15867,231,30621,4693,480,17745,7127,20839
13-05-2021,Recovered,344676,18638,180,4219,11008,12274,15189,2266,15269,16041,3817,2995,6882,34057,33733,106,10157,54535,253,228,85,91,8665,8237,12929,142,19287,6876,127,19425,5748,19181
13-05-2021,Deceased,4000,89,3,75,90,195,308,63,109,163,63,55,108,344,97,3,74,850,10,18,0,12,19,186,159,9,297,33,2,277,122,129
14-05-2021,Confirmed,326256,22018,263,4078,7494,7594,8506,2455,9995,10608,3044,3027,3776,41779,34694,240,8087,39923,726,627,201,275,12390,8035,14289,232,31892,4305,552,15647,5775,20846
14-05-2021,Recovered,353200,19177,223,4168,14131,10908,14140,2960,15365,14577,3375,3814,7112,35879,31319,231,11671,53249,381,327,206,66,9329,8446,13270,169,20037,6361,200,26179,4483,19131
14-05-2021,Deceased,3889,96,5,76,77,172,289,61,104,164,67,60,76,373,93,2,88,695,16,12,0,13,22,180,155,6,288,29,2,311,181,136
15-05-2021,Confirmed,310757,22517,249,5347,7336,7664,6430,1957,9061,9676,4145,3677,3157,41664,32680,177,7571,34848,730,560,122,304,11805,6771,13565,215,33658,4298,449,12513,5654,19511
15-05-2021,Recovered,362547,18739,199,3254,14340,13098,11592,3512,15076,12593,4138,4140,6762,34425,29442,180,11973,59073,403,215,87,53,10781,8125,17481,201,20905,6026,250,28404,4806,19211
15-05-2021,Deceased,4077,98,1,63,73,129,337,58,95,144,56,63,65,349,96,2,72,960,10,21,0,6,21,216,149,5,303,32,3,281,197,144
16-05-2021,Confirmed,281837,24171,180,3650,6894,4888,6456,1314,8210,9115,2378,4141,2321,31531,29704,119,7106,34389,677,569,180,241,11732,6950,10290,340,33181,3816,761,10505,4047,19117
16-05-2021,Recovered,378526,21101,168,4225,14202,11552,9706,3793,14483,14856,4974,3934,7119,36475,34296,122,12345,59318,399,354,189,108,12077,9059,24440,252,21317,5892,126,24837,5034,19113
16-05-2021,Deceased,4098,101,3,56,89,144,262,43,82,139,70,59,48,403,89,0,79,974,16,19,1,13,19,202,156,2,311,27,2,308,188,147
17-05-2021,Confirmed,263021,18561,304,6394,5920,6577,4524,1562,7135,7488,3546,3344,2507,38603,21402,130,5921,26616,330,634,150,273,10757,6881,11597,70,33075,3961,335,9345,3719,19003
17-05-2021,Recovered,422391,17334,214,4737,11216,13865,10918,4008,12342,14279,3760,4042,5463,34635,99651,134,11513,48211,455,237,245,104,11821,8552,29459,224,20486,5559,292,23045,3647,19101
17-05-2021,Deceased,4334,109,4,92,96,149,340,53,81,114,58,73,60,476,87,0,77,1000,14,16,2,7,22,191,157,5,335,30,10,271,223,147
18-05-2021,Confirmed,267246,21320,356,5835,6286,6477,4482,1358,6447,7774,2892,3967,2925,30309,31337,202,5412,28438,624,906,239,365,10321,7066,8398,209,33059,3982,746,8673,4785,19428
18-05-2021,Recovered,389758,21274,302,4311,11174,12098,9403,3120,9557,14897,4565,3823,4859,58395,45926,156,11358,52898,337,470,162,192,10242,8174,25160,94,21362,5186,269,21108,7019,19050
18-05-2021,Deceased,4529,99,2,73,111,153,265,45,67,124,78,71,62,525,97,5,70,1291,20,19,3,12,22,231,146,2,364,27,4,255,98,145
19-05-2021,Confirmed,276187,23160,337,6143,6059,5680,3846,1209,5246,6818,3396,3969,1894,34281,32762,134,5065,34031,582,872,184,244,11099,6302,9849,266,34875,3837,879,7186,4492,19006
19-05-2021,Recovered,369005,24819,148,4057,12043,10048,9427,2160,9001,11821,3091,4338,4528,49951,48413,127,10337,51457,347,411,177,215,10036,7872,16039,222,23863,4976,317,19669,7333,19151
19-05-2021,Deceased,3877,106,2,89,104,146,235,31,71,153,69,62,53,468,112,1,88,594,23,24,1,6,21,208,139,2,365,25,5,280,193,157
20-05-2021,Confirmed,259242,22610,360,6573,5871,5212,3231,1582,4773,6457,2648,4169,2056,28869,30491,107,4952,29911,644,1183,192,326,11498,5469,7680,249,35579,3660,720,6681,3658,19091
20-05-2021,Recovered,357173,23098,214,3071,9977,9501,7831,3694,8308,14734,4257,4042,4326,52257,44369,106,9746,47371,546,465,136,218,9870,8736,16705,216,25368,4826,316,13590,8006,18910
20-05-2021,Deceased,4209,114,0,74,98,113,233,44,64,129,65,67,60,548,128,1,88,984,11,10,0,11,25,191,127,3,397,23,3,236,159,162
21-05-2021,Confirmed,257299,20937,394,6066,5154,4943,3009,1625,4251,5643,2662,3848,2151,32218,29673,121,4384,29644,656,828,288,309,12523,5253,6225,317,36184,3464,863,7682,3626,19847
21-05-2021,Recovered,357625,20811,206,4987,10151,9867,7288,3075,8783,13486,4535,4466,4117,52581,41032,110,9405,44493,1247,419,114,225,10881,8652,18264,261,24478,4801,379,17668,8731,19017
21-05-2021,Deceased,4194,104,3,81,98,96,252,30,65,112,57,43,46,353,142,1,79,1263,15,25,0,13,27,172,129,3,467,25,2,172,116,159
22-05-2021,Confirmed,240897,19981,314,5980,4375,4328,2260,1647,4205,5021,2341,3408,2037,31183,28514,131,3844,26133,757,1123,274,252,11108,5297,6103,287,35873,3308,864,5964,2903,18863
22-05-2021,Recovered,355138,18336,291,4659,8676,10131,6453,2693,8445,11327,5021,4117,3929,61766,45400,211,9327,40294,652,509,215,214,10601,7363,15464,267,25776,4723,332,17540,8164,19202
22-05-2021,Deceased,3739,118,3,79,103,103,182,39,54,98,55,48,41,451,176,3,89,682,13,21,1,13,26,201,115,1,448,21,2,218,134,154
23-05-2021,Confirmed,222834,18767,226,3563,4002,3306,1649,1621,3794,4400,1309,3308,1345,25979,25820,130,3375,26672,767,803,214,223,12852,5021,6521,324,35483,2242,876,4715,3050,18422
23-05-2021,Recovered,302253,20109,260,5785,8111,7980,5158,2545,8734,9480,4059,4956,4375,35573,37316,122,7587,29177,609,553,103,137,11627,8527,16520,198,25196,4693,196,14086,6173,19429
23-05-2021,Deceased,4454,104,3,72,107,92,189,42,53,97,59,51,37,624,188,2,75,1320,14,22,2,14,28,192,113,3,422,19,6,231,71,156
24-05-2021,Confirmed,195857,12994,480,6221,2844,4209,1550,1401,3187,3757,1949,2237,1394,25311,17821,125,2936,22122,538,811,112,191,11059,4481,4414,101,34867,3043,426,3894,2071,17883
24-05-2021,Recovered,326737,18373,248,5252,5500,8985,4375,2362,9305,8359,3686,3999,3291,57333,36039,184,6989,42320,611,679,180,137,11614,6803,16654,224,27026,4305,474,11918,7051,19670
24-05-2021,Deceased,3509,96,4,84,93,60,207,38,45,95,61,45,33,529,196,0,60,592,17,26,0,12,32,187,103,8,404,21,2,153,122,153
25-05-2021,Confirmed,208992,15284,429,5767,3306,3506,1568,1549,3255,2817,1999,2964,1247,22758,29803,278,2422,24136,824,957,289,276,10939,4756,3404,278,34285,3821,773,3723,2756,17005
25-05-2021,Recovered,295264,20917,231,4783,6015,7893,4251,2082,9676,6720,3067,3623,3155,38224,33397,179,7373,36176,468,755,141,161,11769,6451,15635,87,28745,4298,427,10441,6674,19057
25-05-2021,Deceased,4160,106,2,92,104,77,156,39,44,128,60,53,20,588,177,1,68,1137,15,19,1,18,33,174,105,5,468,23,5,157,93,157
26-05-2021,Confirmed,211510,18285,374,5699,2603,2829,1491,1487,3085,3138,1365,3037,977,26811,28798,235,2182,24752,847,846,316,260,11623,4004,3886,295,33764,3762,667,3176,2991,16225
26-05-2021,Recovered,283054,24105,190,6266,6641,5767,3952,1363,10007,5476,2196,4023,2403,40738,35525,130,7479,23065,379,752,132,131,10635,6397,13192,242,29717,3816,965,10540,4854,19071
26-05-2021,Deceased,3843,99,3,90,99,56,130,39,36,106,44,40,19,530,151,2,72,992,10,10,0,12,35,185,107,2,475,20,3,193,93,153
27-05-2021,Confirmed,186075,16167,444,5704,2568,2824,1072,1504,2869,2322,1472,2769,695,24214,24166,141,1977,21273,813,809,206,228,6736,3854,3454,408,33361,3614,542,3178,2146,13046
27-05-2021,Recovered,271002,21385,254,4784,5015,6815,3725,1557,9302,5679,3409,4352,1778,31459,30539,145,6845,34370,576,597,195,195,11551,5995,10396,224,30063,3961,1066,6995,6306,19121
27-05-2021,Deceased,3659,104,2,83,98,69,117,39,33,98,59,37,16,476,181,4,70,884,18,12,0,11,34,177,85,1,474,18,6,187,88,148
28-05-2021,Confirmed,174083,14429,497,5436,1785,2840,1141,1055,2521,2007,1523,2803,687,22823,22318,124,1854,20740,732,731,239,192,7216,3706,2648,420,31079,3527,783,2276,1942,12193
28-05-2021,Recovered,285332,20746,333,5760,5362,5261,2799,1396,7965,5025,3150,3637,1982,52252,26270,172,5796,31671,579,941,156,134,11954,6797,11177,227,31255,3982,1033,8145,7028,19396
28-05-2021,Deceased,3611,103,2,80,61,67,139,32,27,96,64,56,20,401,194,2,63,973,13,20,1,5,33,176,78,3,486,19,6,154,60,145
29-05-2021,Confirmed,165282,13756,461,5613,1491,2437,956,963,2230,1868,1262,2253,823,20628,23513,138,1640,20295,1007,613,277,156,7188,3036,2314,273,30016,2982,595,2014,1687,11514
29-05-2021,Recovered,264483,20392,394,3905,5168,6391,2380,1206,7109,3752,2738,4334,1647,42443,28100,141,4995,31964,564,890,220,156,11513,5698,8108,231,31759,3837,878,7902,4446,18774
29-05-2021,Deceased,3463,104,3,77,48,64,122,27,29,97,30,46,13,492,198,0,68,832,15,7,0,7,35,125,70,4,486,21,13,155,99,148
30-05-2021,Confirmed,153396,13400,172,3245,1475,1655,946,645,1871,1452,861,2256,703,20378,19894,49,1476,18600,1032,742,329,192,9541,2584,2298,264,28864,1801,854,1864,1226,11284
30-05-2021,Recovered,237664,21133,306,5690,4130,5271,1803,1663,5146,3370,2869,3805,1724,28053,29013,96,5059,22532,563,974,98,109,11881,5371,9636,130,32982,3660,722,6713,1927,18642
30-05-2021,Deceased,3130,94,1,55,52,37,78,28,25,89,41,29,19,381,186,1,60,814,17,13,1,13,33,127,66,3,493,16,9,138,41,142
31-05-2021,Confirmed,126883,7943,322,4348,1113,2163,648,602,1681,1246,865,1525,831,16604,12300,165,1205,15077,869,408,99,117,8313,2192,1498,146,27936,2524,394,1472,1156,10137
31-05-2021,Recovered,255125,19845,350,5037,3196,5651,1622,1825,4721,3671,2167,4070,1816,44473,28525,105,5023,33000,546,977,253,215,10405,4904,8000,83,31223,3464,873,5491,3039,17856
